Battery Capacity (kWh),Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler,Charging Efficiency (kWh/h),Energy per Charge %,Distance per kWh,Total Charge Gained,Charger Efficiency,Temperature Adjusted Consumption,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,Charging Duration (hours)
40,4.171176793911091,3.967518980863689,1.334776574051549,3,0,11.07674071410951,21.957817563062193,27.74872739865171,11.668924111343587,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4.195350354933922,10.881076848952683,6.652493713322854,4.171176793911091,1.05,4.518680698061849,0,0,1,0.9942380113750449
60,19.04977857901942,106.25552012730473,6.095929145286215,21,1,17.57522696755681,50.90552666580143,105.14584457975678,20.71548443848719,3,0,1,0,0,0,0,0,0,0,1,0,0,1,99.00023996403007,33.33029969824462,5.519531061403503,19.04977857901942,0.9317185577315691,18.91348037772027,1,0,0,0.19242153944213478
40,16.164183844029235,1.7825801644083832,4.84925515320877,19,0,49.57776198368453,93.26699183744245,102.66418602234094,32.37059141187748,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1.9660854587080598,43.689229853757915,6.351337439178118,16.164183844029235,1.05,14.164578705619668,0,1,0,8.221506228244488
64,18.412638211052712,6.979551067012764,2.2095165853263254,19,1,19.697188677152287,51.65640665481796,114.77206893736961,24.375857461708954,5,0,0,1,0,0,0,1,0,0,0,0,1,0,6.447279904117604,31.95921797766567,6.233331020889467,18.412638211052712,0.9237384814890434,17.60692740799689,0,0,1,2.8558769721310444
75,12.915472964359866,51.58231719968208,3.8746418893079597,14,4,25.32960067933628,44.10055915629131,85.94307392439323,23.089243880315482,1,0,0,0,0,1,0,0,1,0,0,1,0,0,55.844815385649,18.77095847695503,6.654272295064407,12.915472964359866,1.05,12.516482506194578,1,0,0,0.2312743425718063
42,4.3448674612432345,102.27601415618699,0.5213840953491882,3,3,66.79827725197643,78.14504438053135,23.193416531015057,5.011732924812753,2,1,0,0,0,0,0,1,0,0,0,1,0,0,99.37893576003903,11.346767128554916,5.338118305771869,4.3448674612432345,0.9716739215929572,4.996087800397278,1,0,0,0.043720205172395665
64,11.239193700181971,97.08673562231768,3.3717581100545915,8,5,43.61093550249471,62.196058432846826,77.09706913353612,18.954373640176136,3,0,0,1,0,0,0,0,1,0,0,1,0,0,102.1947895196392,18.585122930352114,6.859661928621077,11.239193700181971,1.05,11.356713672142737,1,0,0,0.10997814813270973
42,10.756924292307442,1.728027510987852,3.4422157735383814,6,5,55.04377041996083,81.68862754280453,66.14143991554238,17.464320773622884,6,1,0,0,0,0,0,0,0,0,1,1,0,0,1.619048576986911,26.644857122843696,6.148731562872656,10.756924292307442,0.9369344913156842,11.029685386984596,0,1,0,6.6439787200989
75,27.904907755052832,1.679789427232671,8.929570481616906,18,2,43.478844326958395,83.86330147495025,192.31653545956848,20.32592877560943,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1.6756671650518042,40.38445714799185,6.8918534742242645,27.904907755052832,0.9975459649203424,27.813957630871847,0,1,0,16.653013400898224
75,13.055235331302235,6.042044857155178,1.9582852996953353,18,6,43.15081688696351,60.664530988474475,88.00177084706843,15.114500244180327,3,0,0,0,0,1,1,0,0,0,0,1,0,0,6.5175085911013415,17.513714101510963,6.740726506558532,13.055235331302235,1.05,13.693048821534688,0,0,1,2.003102128492344
60,20.96304804480891,115.80825847491903,6.288914413442673,5,0,15.649114607541874,54.44077274172932,115.27016402103712,31.296613928117345,4,0,1,0,0,0,0,0,1,0,0,0,1,0,114.18699562602222,38.79165813418744,5.49873108980359,20.96304804480891,0.9860004556648442,18.594933439621094,1,0,0,0.1835852491772856
40,17.464016106635622,3.932943381974401,6.1124056373224676,5,5,30.619791556546183,75.29713029062154,90.83194778580014,18.422204130382582,5,0,0,0,1,0,0,0,0,1,0,1,0,0,4.00676187099812,44.677338734075356,5.201091617825963,17.464016106635622,1.018769273252711,17.73956263143544,0,0,1,4.358635893249423
75,20.32689767972544,6.458956280389263,3.049034651958816,19,4,26.945853921190704,55.103727845524986,113.02060763112864,19.20178683949498,1,0,0,0,0,1,1,0,0,0,0,1,0,0,6.2569229699464195,28.157873924334282,5.560150368831651,20.32689767972544,0.9687204400103685,20.4891496521274,0,0,1,3.2487051186918334
40,16.069002382812016,1.4616162878581624,4.820700714843604,14,3,33.443701936816794,76.30098160252052,97.2112709114833,2.3004782012251965,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1.3578990651839649,42.85727966570373,6.0496145681989555,16.069002382812016,0.9290393631106946,18.913138962403472,0,1,0,11.833723724255622
64,18.64330862702551,6.084563313273808,5.592992588107653,14,6,57.900651293459696,90.08694521486352,100.83929725268095,17.14659454444543,4,0,0,1,0,0,0,0,1,0,0,0,1,0,6.196863958721389,32.18629392140382,5.408873460717341,18.64330862702551,1.0184566483518367,19.175277812484932,0,0,1,3.0085070047063325
60,20.497092292678293,1.6080726838203032,3.074563843901744,19,4,32.31596007501189,67.79959355824809,110.71355880230766,27.194074800245076,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.678614553689464,35.483633483236204,5.401427540132379,20.497092292678293,1.0438673391936328,19.022516141267747,0,1,0,12.210719993834964
42,12.240227339922582,5.401247717933412,3.9168727487752264,8,0,37.10180915390096,68.15294756742907,72.61720976219203,22.444604865128284,6,1,0,0,0,0,0,0,0,0,1,0,1,0,5.982090661830636,31.051138413528108,5.932668384789276,12.240227339922582,1.05,11.941002146868072,0,0,1,2.046145408330678
75,21.25882389054723,6.84220265319013,6.377647167164169,3,2,33.84288342911899,62.36979209917266,109.69303013430421,0.7552724820551333,5,0,0,0,0,1,0,0,1,0,0,0,1,0,6.741300169468601,28.526908670053672,5.159882348104844,21.25882389054723,0.98525292382644,25.350026621802808,0,0,1,3.15351984871236
75,13.87367499355896,6.7925697879519005,4.439575997938867,17,5,15.604478318517735,34.99061598955171,73.79960662390415,14.402599414830206,5,0,0,0,0,1,0,0,0,0,1,0,1,0,6.92797742904861,19.38613767103398,5.319398548558087,13.87367499355896,1.0199346705773837,14.650240158832986,0,0,1,2.0025577646063684
40,8.797689870656923,1.8089281528275147,1.3196534805985383,17,4,36.464329495047025,58.59209187348887,51.45373270830312,31.855195738904026,6,0,0,0,1,0,1,0,0,0,0,1,0,0,1.8554444346183137,22.127762378441844,5.848550410934306,8.797689870656923,1.0257148310274733,7.754706515988812,0,1,0,4.74155394066905
64,12.745691332306912,1.6550741902281616,4.078621226338212,4,6,21.7365563826709,43.33536114041526,66.45136760064759,16.794874237747806,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1.7671333006733545,21.598804757744357,5.213633836574339,12.745691332306912,1.05,13.154206768775827,0,1,0,7.212637171995032
64,20.249152584677983,6.224087297495183,2.429898310161358,19,1,21.20339774638249,53.73495498453508,117.73179480029667,20.57932786168902,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6.31239089797044,32.53155723815259,5.814159101619952,20.249152584677983,1.0141873974856994,20.131843601999023,0,0,1,3.207841990772227
40,5.692698867189401,1.6564485277594045,1.9924446035162904,22,3,15.64216626605598,30.440313987011578,33.88983910243565,30.952074298298413,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1.5101340681317004,14.798147720955598,5.953211278707201,5.692698867189401,0.9116697819607974,5.069230257676426,0,1,0,3.7696645531825292
75,34.09158178477534,6.717542505156677,10.227474535432602,10,6,31.400258448505884,78.07192607659928,201.55897392709625,16.76308686762475,6,0,0,0,0,1,0,0,1,0,0,1,0,0,7.000715636935054,46.6716676280934,5.912279905331605,34.09158178477534,1.042154274656394,35.19509667260118,0,0,1,4.86972811821004
75,26.83279432271969,1.6013879166164497,9.391478012951891,4,4,55.44891308736504,94.27511889868957,178.82755336838767,24.328238879663225,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1.570079152436849,38.82620581132453,6.664514743325557,26.83279432271969,0.9804489818770753,25.671406886343668,0,1,0,17.09009019135992
40,10.073949520644915,7.089870774335044,3.2236638466063727,21,3,26.586501435003765,52.64432667153151,60.98882290225354,21.29116701726689,4,0,0,0,1,0,0,0,0,0,1,0,1,0,6.7183629314427655,26.057825236527744,6.0541124190931175,10.073949520644915,0.947600195445435,9.943878007098231,0,0,1,1.4994649177848953
40,6.209805808463754,6.9495942054468465,1.8629417425391261,3,5,28.740946113130814,45.085911894185934,36.90093165262381,23.00119090808314,3,0,0,0,1,0,0,0,1,0,0,1,0,0,6.619723048488275,16.34496578105512,5.942364832460477,6.209805808463754,0.9525337527333567,6.023437681130521,0,0,1,0.9380763761532089
42,18.528386658704736,1.7708013097258926,5.929083730785516,11,1,48.56047946034542,93.84016624921085,108.19237542465311,21.03372525466776,7,1,0,0,0,0,0,0,0,0,1,0,1,0,1.833592961999272,45.27968678886543,5.839276641704999,18.528386658704736,1.0354594566473971,18.336854046531215,0,1,0,10.104961702351961
60,24.036422842285543,4.5338387714514665,2.884370741074265,1,2,21.75044875521513,64.70157235926175,157.96069073965256,13.618960971881709,2,0,1,0,0,0,0,1,0,0,0,0,1,0,4.435494904344624,42.951123604046614,6.571722080948074,24.036422842285543,0.9783089183219107,25.57019636481532,0,0,1,5.419107306096002
75,26.838542055896237,1.4658267943966292,4.025781308384436,12,6,63.81747582541206,100.0,180.11619024101373,14.417619588618642,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1.3645080630790984,36.18252417458794,6.711101887199699,26.838542055896237,0.9308794656334304,28.336771570324935,0,1,0,19.669024157565897
40,7.58062484548739,1.8273517250465987,2.274187453646217,9,2,41.21143139509327,62.073313291542966,50.30378662218291,11.1633905570534,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0234448017524556,20.861881896449695,6.635836444554812,7.58062484548739,1.05,8.250495056418083,0,1,0,3.7463956708490382
42,10.749761725450785,66.53022861379613,1.2899714070540942,8,1,36.856176419213014,62.954041916559774,67.85662220642833,4.882327049037688,1,1,0,0,0,0,0,1,0,0,0,1,0,0,67.39648429574937,26.09786549734676,6.312383840636505,10.749761725450785,1.013020482568635,12.374875546112158,1,0,0,0.1595003335526919
42,5.843986285000177,6.660764919290142,0.7012783542000213,9,3,43.469211515752086,57.57914161384902,31.249262340645203,27.956239285413144,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7.049512517174423,14.109930098096932,5.347251142743613,5.843986285000177,1.05,5.379024752358837,0,0,1,0.828991546686771
40,6.896258862260401,99.07650067123605,2.06887765867812,6,5,19.962058804971726,37.52363979407299,38.60778076297354,18.08066373504968,7,0,0,0,1,0,0,0,1,0,0,0,1,0,101.33355792152746,17.561580989101266,5.598365945085621,6.896258862260401,1.0227809544644795,7.028621259528615,1,0,0,0.0680550353082525
42,16.509031780944245,1.603278391904052,5.282890169902158,3,4,46.80838831835058,88.1290538110199,85.56488393087182,27.55328146019566,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1.630677157355096,41.32066549266932,5.182913514627559,16.509031780944245,1.017089212696558,15.262058144176374,0,1,0,10.12403448866687
60,21.860176677956215,6.841805881687388,2.623221201354746,18,1,31.786044198040628,70.38759295206798,148.11326278125895,30.522981396677196,3,0,1,0,0,0,0,1,0,0,0,0,1,0,6.520140035087581,38.60154875402735,6.775483334982203,21.860176677956215,0.9529852421769565,19.559834352854114,0,0,1,3.352715825169019
64,21.585164599441907,5.7342486353990285,7.554807609804667,9,0,63.83118045787713,97.57061097691451,135.7585405119592,18.427339847276354,7,0,0,1,0,0,0,0,0,1,0,1,0,0,6.241261410086969,33.73943051903738,6.289437353443638,21.585164599441907,1.05,21.924625881997137,0,0,1,3.458461868710788
40,16.918574340278827,5.633471826379956,2.030228920833459,2,3,20.131252400661168,65.96032143770807,109.01404183296331,7.492086946475002,2,0,0,0,1,0,0,1,0,0,0,0,1,0,5.619329207496592,45.82906903704691,6.443453191763834,16.918574340278827,0.9974895376564878,19.034734908656894,0,0,1,3.0107818416668355
40,12.728147347325741,5.567433995110271,4.073007151144237,20,2,40.42306623192646,73.75372694444829,72.05186729055866,16.430494833180273,3,0,0,0,1,0,0,0,0,0,1,1,0,0,5.496860037973361,33.330660712521826,5.660829131248012,12.728147347325741,0.9873237909602712,13.182479224528961,0,0,1,2.3155305500589907
60,16.64055573535298,4.873327209272267,5.3249778353129535,18,6,45.88675776214108,74.56547776068551,110.1966944767568,12.63085114589503,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4.879028252739156,28.67871999854443,6.622176340099216,16.64055573535298,1.0011698462307317,17.866823057641444,0,0,1,3.410629099352055
40,9.163373545595093,6.4068794830577716,3.2071807409582824,20,1,12.003016107182873,35.61784595941338,51.01512043464597,2.1587963275601005,3,0,0,0,1,0,0,0,0,1,0,0,1,0,6.122930710627601,23.614829852230507,5.5672859106752615,9.163373545595093,0.9556806440356748,10.798229683131192,0,0,1,1.4965665918267177
60,26.29660178420968,75.2798444015773,3.1555922141051616,1,2,31.821587485368415,79.43952771481531,134.19047450665826,13.986168760568974,3,0,1,0,0,0,0,1,0,0,0,1,0,0,77.07111182375765,47.6179402294469,5.102958762802409,26.29660178420968,1.0237947811452015,27.87803503721726,1,0,0,0.3411992011266612
64,8.22280473596472,143.88949600412752,2.6312975155087104,19,3,53.95811408204997,67.2667325430241,47.50764027912573,17.427702303483898,4,0,0,1,0,0,0,0,0,0,1,0,1,0,132.13073129953364,13.308618460974138,5.777546932537248,8.22280473596472,0.9182792001421941,8.434319752776958,1,0,0,0.06223234106927056
40,16.01468351414206,139.39852050469608,4.8044050542426175,9,2,59.222650446938395,100.0,98.12790198544513,12.853404833882761,3,0,0,0,1,0,0,0,1,0,0,1,0,0,139.90768816207307,40.777349553061605,6.127370665726331,16.01468351414206,1.0036526044575906,17.159188112032712,1,0,0,0.11446607205452636
40,15.59086027889815,1.5687401628374489,2.3386290418347224,1,1,28.789719689036943,71.85830608627768,92.947544422047,11.827639304388104,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1.546710699644504,43.068586397240736,5.96166874433794,15.59086027889815,0.9859572262412793,16.86500161643859,0,1,0,10.080010620267613
75,11.29705061102125,6.199015948377156,1.6945575916531874,1,3,57.915596342965074,73.11279332439312,75.14501018004358,7.7797134229363625,2,0,0,0,0,1,1,0,0,0,0,1,0,0,5.820092075329945,15.19719698142805,6.651737056637874,11.29705061102125,0.938873544413705,12.677582570443967,0,0,1,1.9410432798661201
40,11.534161118453172,107.32231944495915,1.7301241677679757,23,0,68.06535262620332,100.0,61.01259249583028,19.567377186834218,4,0,0,0,1,0,1,0,0,0,0,1,0,0,112.37383562213662,31.93464737379668,5.289729514721101,11.534161118453172,1.04706864521101,11.584060530758897,1,0,0,0.10264098448358959
40,14.440965178367277,1.568824650999617,1.7329158214040732,16,1,61.41243616450565,100.0,88.04486344775243,32.954154265729926,6,0,0,0,1,0,0,1,0,0,0,0,0,1,1.714486749587153,38.58756383549435,6.096882193140705,14.440965178367277,1.05,12.570260271701239,0,1,0,8.42290859456607
42,12.447586875418045,1.8942608239977232,4.356655406396316,15,4,17.058639289559512,49.93100583384566,74.9763321045762,28.228991104409182,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8186822186443188,32.87236654428615,6.023362829677633,12.447586875418045,0.9601012677895644,11.42327605872629,0,1,0,6.84428909449432
64,26.500140068724203,3.5933781796385778,8.480044821991745,15,5,54.383819925132435,100.0,148.57323054594642,23.22901510389572,4,0,0,1,0,0,0,0,0,0,1,1,0,0,3.6056287681088888,45.616180074867565,5.6065073679098925,26.500140068724203,1.0034092121279434,25.644446543351577,0,0,1,7.349658484842638
60,28.377272087904576,4.434790313298761,8.513181626371372,13,1,29.180009946432683,76.89936261907438,186.72275121237303,23.40327295144833,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4.108947299087801,47.7193526726417,6.580010602638618,28.377272087904576,0.9265257224825619,27.411516062578023,0,0,1,6.906214663352927
60,15.096152711476622,102.00740611111505,4.528845813442986,6,3,69.3049593647246,96.20034025209682,97.44759172862062,16.938854845927,6,0,1,0,0,0,0,0,1,0,0,1,0,0,93.02695506997955,26.895380887372227,6.455127580587971,15.096152711476622,0.9119627546322153,15.55826785865545,1,0,0,0.1622771883710537
75,17.73686381000706,1.660976501739282,2.128423657200847,20,6,39.121538989593226,64.21408544584617,113.85552790674684,3.563894565703677,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1.6951821064622976,25.09254645625294,6.419146537197296,17.73686381000706,1.020593671666756,20.652113446557365,0,1,0,10.463102307646698
64,27.986836430707037,5.6790523772985875,4.198025464606055,10,5,17.34603390153646,64.79888006030274,186.87220582466847,15.044546484314406,2,0,0,1,0,0,1,0,0,0,0,0,1,0,5.776749908312349,47.45284615876628,6.6771464608852,27.986836430707037,1.0172031396301777,29.373711100541687,0,0,1,4.84473741721723
75,26.63597330306929,1.7758380860114595,3.1963167963683143,23,1,53.51113288164345,90.51673532763017,170.49719223249733,10.245778501342798,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.8091397897096506,37.005602445986725,6.401012281118737,26.63597330306929,1.0187526689288362,29.23410513737387,0,1,0,14.723004521029358
40,5.619064959431038,1.711738915259648,1.966672735800863,0,0,29.380671903172832,44.0215791570996,31.002147594260503,19.237573994762588,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1.7739866486388258,14.64090725392677,5.517314325086509,5.619064959431038,1.0363652031418213,5.661906171932923,0,1,0,3.1674787201710495
40,4.383066954547347,1.7001407302640184,1.5340734340915714,10,6,69.8246894248997,81.51635939380695,27.920192958618113,27.865717631510037,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1.6094674852879873,11.691669968907249,6.370012880969443,4.383066954547347,0.9466672120948774,4.038307284302626,0,1,0,2.723302579649859
64,18.64400049319159,55.35144629130433,5.966080157821309,22,0,68.7869474712713,100.0,105.41066304355114,33.78727672198768,3,0,0,1,0,0,0,0,0,0,1,0,1,0,52.62549048441254,31.213052528728696,5.653865064101718,18.64400049319159,0.9507518594447273,16.073500553146516,1,0,0,0.3542769924151846
40,18.665516593455767,4.8931620648204035,5.972965309905845,20,4,49.36804108123484,96.57487969877182,103.33070154485952,18.516968249444258,4,0,0,0,1,0,0,0,0,0,1,0,0,1,4.914150528956418,47.20683861753698,5.535914370625448,18.665516593455767,1.0042893457968443,18.942332130941967,0,0,1,3.7983200725069417
64,26.28517530504562,4.3586062368942775,9.199811356765967,3,6,17.789586937103053,61.55953503333579,137.50843608280945,4.662749302581155,4,0,0,1,0,0,0,0,0,1,0,1,0,0,4.795303796447927,43.76994809623274,5.231406467219329,26.28517530504562,1.05,30.316598537836494,0,0,1,5.481441097541327
60,21.094887599143448,4.481869412927309,7.3832106597002065,6,2,51.21165986050174,88.2455697190752,135.83528544700368,18.501408401295826,6,0,1,0,0,0,0,0,0,1,0,1,0,0,4.659334807990957,37.033909858573466,6.4392514446258176,21.094887599143448,1.0395962886718153,21.4110138124603,0,0,1,4.527446184585151
40,5.779649621033045,105.43374743403449,2.0228773673615654,14,6,15.581829187601633,31.146463143245136,36.87301865978577,18.718849303307056,3,0,0,0,1,0,0,0,0,1,0,0,0,1,110.00321391385116,15.564633955643503,6.3798017315096605,5.779649621033045,1.043339695221168,5.8536956424193205,1,0,0,0.052540734178542894
60,11.84351118985752,4.2381696652395515,1.4212213427829024,17,5,11.761849546143539,31.931104896091362,65.40104200640131,23.43075096420959,2,0,1,0,0,0,0,1,0,0,0,0,1,0,3.989926608974169,20.169255349947825,5.522099059813368,11.84351118985752,0.9414268243432035,11.437189815515211,0,0,1,2.968353142942283
42,16.033406512283985,79.39491010168976,5.611692279299395,11,6,59.37750677328916,100.0,103.39755034509359,17.846435596793356,5,1,0,0,0,0,0,0,0,1,0,1,0,0,86.53253644666141,40.62249322671084,6.448882230103479,16.033406512283985,1.05,16.37869624755395,1,0,0,0.1852876059188091
40,6.58809553229346,4.377213421514158,1.9764286596880378,16,3,22.585176861020884,39.897466327296904,44.483569372973506,18.532146191685438,5,0,0,0,1,0,0,0,1,0,0,1,0,0,4.125029434333705,17.31228946627602,6.7521135895683955,6.58809553229346,0.9423870935922475,6.684799143459631,0,0,1,1.59710267215526
60,11.735612609462985,7.00946088990732,1.7603418914194477,0,3,32.74162757314585,53.87920390316323,62.133639100566796,12.943513936903528,4,0,1,0,0,0,1,0,0,0,0,0,0,1,6.780046291183002,21.13757633001738,5.2944521234848425,11.735612609462985,0.9672707213396905,12.563734477668733,0,0,1,1.7309044961425066
75,11.373966255513427,6.995263209033052,3.9808881894296992,10,2,68.4074433985704,83.59146944638807,62.77003019777155,15.50478413512897,2,0,0,0,0,1,0,0,0,1,0,1,0,0,6.6845116793677,15.184026047817682,5.518745949096195,11.373966255513427,0.9555768638892566,11.885250591096343,0,0,1,1.7015403369882824
75,25.81479206346421,5.756783766805391,3.8722188095196315,0,6,30.210430111666195,67.25475936824265,166.5175270305879,22.10585941452146,1,0,0,0,0,1,1,0,0,0,0,0,1,0,5.835903222204497,37.04432925657645,6.450469429357167,25.81479206346421,1.0137436906793897,25.27116883445661,0,0,1,4.4234441663192525
75,34.99828107648292,6.92073313430803,4.19979372917795,14,0,27.789386876998915,75.5486790915273,195.78430458025076,1.9321302708519958,5,0,0,0,0,1,0,1,0,0,0,0,1,0,6.680597976489566,47.75929221452839,5.59411201231274,34.99828107648292,0.9653020636458229,41.32172490882291,0,0,1,5.238794670723976
64,12.524976282981655,6.407506788232981,1.8787464424472482,20,0,65.09247997736651,85.85120124118194,77.96040167613234,15.4616914746894,6,0,0,1,0,0,1,0,0,0,0,1,0,0,6.270767750172292,20.75872126381543,6.224395153710689,12.524976282981655,0.9786595562704978,13.093398349425343,0,0,1,1.9973592998461036
42,11.219461577440024,1.6949739414009044,1.3463353892928027,9,1,16.644906719137488,45.661171033140434,58.858368061044175,23.503199743967283,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.608445921789384,29.016264314002946,5.246095604034686,11.219461577440024,0.9489502360490542,10.826421428184638,0,1,0,6.97534273639642
75,25.99884222290307,50.64352114967957,7.79965266687092,6,4,55.57494460687791,90.94853419532608,153.756228969439,31.12583152804427,6,0,0,0,0,1,0,0,1,0,0,1,0,0,51.18847535295063,35.37358958844817,5.91396446238637,25.99884222290307,1.0107605907113058,23.10625483794083,1,0,0,0.5079042117124598
64,18.348267658089238,6.358310258493795,2.2017921189707086,1,5,69.28393399916644,100.0,117.98605007839916,14.813308446958105,3,0,0,1,0,0,0,1,0,0,0,1,0,0,6.393055717318043,30.716066000833564,6.430364559587314,18.348267658089238,1.0054645742990966,19.29993570684087,0,0,1,2.870030931904116
75,10.500750487251413,6.099206863877335,1.2600900584701695,9,4,64.07776064647894,78.27008324638182,66.52986840443158,27.4829582465903,4,0,0,0,0,1,0,1,0,0,0,0,1,0,5.928955457987244,14.19232259990288,6.335725097477854,10.500750487251413,0.9720863040572689,9.714983712711762,0,0,1,1.771096200951423
75,22.266815994655985,111.5253653282414,7.125381118289916,23,6,49.100075122385554,79.04290710261392,146.22907045137214,31.520190763343546,3,0,0,0,0,1,0,0,0,0,1,0,0,1,121.01073113628016,29.94283198022837,6.567129781216451,22.266815994655985,1.05,19.701636315148924,1,0,0,0.18400695364429695
75,18.786517489653708,6.313569953225145,6.575281121378797,3,4,28.84364769956392,54.248452495663926,125.48292469820962,14.916940791498575,3,0,0,0,0,1,0,0,0,1,0,0,1,0,6.395114767176109,25.404804796100006,6.679413827885705,18.786517489653708,1.0129158011323385,19.74144729686828,0,0,1,2.937635706880249
60,24.19546565828404,1.6564610823873829,8.468412980399414,11,1,25.259318870699005,69.8921254795932,157.07043759131318,13.534331737345443,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1.5135928019367422,44.6328066088942,6.491730302265765,24.19546565828404,0.9137508982434219,25.759864202353192,0,1,0,15.985452380141039
64,18.189612082783533,120.4083271321339,5.45688362483506,18,4,59.15530629228767,88.19401553275391,114.75567856469618,16.54340423926459,1,0,0,1,0,0,0,0,1,0,0,1,0,0,132.67982233485358,29.03870924046624,6.308857937290066,18.189612082783533,1.05,18.818353442931244,1,0,0,0.1370940340640275
75,10.191846070942113,6.960136720888025,3.057553821282634,10,2,62.78931483710172,77.22841582050765,52.56037431824105,17.344385719495236,5,0,0,0,0,1,0,0,1,0,0,1,0,0,7.226048479397551,14.439100983405929,5.157100485268856,10.191846070942113,1.0382049619386784,10.462502190649115,0,0,1,1.4104314550338897
64,22.355350923465515,4.8904785586305195,7.82437282321293,7,1,41.52609475274157,76.90306056420492,135.53915159924287,26.726581342844156,2,0,0,1,0,0,0,0,0,1,0,1,0,0,5.079317612612745,35.37696581146335,6.062940012136998,22.355350923465515,1.0386136145406404,20.851600059120344,0,0,1,4.40125084282063
60,23.611768586549573,1.7540609174503126,7.555765947695863,17,2,24.66039644718797,65.49162117774316,122.02221771387485,11.810198563923233,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1.7084573659311388,40.831224730555185,5.167855904846735,23.611768586549573,0.974001158645355,25.545525549333934,0,1,0,13.82051964386056
40,3.9787903747124824,5.260044926640547,1.3925766311493688,10,6,16.77659250467041,26.891842571294994,26.079069326174743,30.304523488843756,5,0,0,0,1,0,0,0,0,1,0,1,0,0,5.710239823875265,10.115250066624583,6.55452207080884,3.9787903747124824,1.05,3.5687949859783803,0,0,1,0.6967816584649624
75,31.603375106672853,5.995278711711732,10.113080034135313,10,1,15.230768069909871,59.58903548673505,179.4219724583827,11.593939578190255,3,0,0,0,0,1,0,0,0,0,1,1,0,0,5.845010470432036,44.35826741682518,5.677304144027923,31.603375106672853,0.9749355703870533,34.25997391347095,0,0,1,5.406897945956439
40,6.65198468103322,6.322705341551147,1.9955954043099657,12,6,53.144646841231335,70.58556684145796,40.65941071870134,7.884600643059493,3,0,0,0,1,0,0,0,1,0,0,1,0,0,6.87992379872448,17.440920000226626,6.112372873412257,6.65198468103322,1.05,7.457899190302899,0,0,1,0.9668689473372482
40,11.73509308519945,54.5452500435796,1.7602639627799175,2,6,35.207123670863496,67.28989825699861,65.75174478301427,22.19021769246943,4,0,0,0,1,0,1,0,0,0,0,1,0,0,59.353427943963894,32.082774586135116,5.603001553174025,11.73509308519945,1.05,11.478069000219655,1,0,0,0.19771550678216357
42,10.943779274690606,5.892421642610049,3.2831337824071816,11,4,64.32159245667222,90.95349248417023,71.22759025344271,27.84448343095365,2,1,0,0,0,0,0,0,1,0,0,0,1,0,5.635247695079662,26.631900027498006,6.508500259884528,10.943779274690606,0.95635513492947,10.08529632276736,0,0,1,1.9420227586883205
40,14.613675339351138,1.5133705922034721,4.384102601805341,2,2,54.38027804360582,93.16643070802704,97.84885243203743,19.429243848103305,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1.568540824075927,38.786152664421216,6.695704547955423,14.613675339351138,1.0364552028146172,14.697083790368696,0,1,0,9.316732542145008
75,17.703255320578496,5.979120389887997,2.1243906384694196,9,6,21.475625074875204,46.322089666304876,102.98968787698533,21.480675183730188,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.457968507237199,24.846464591429672,5.817556489583516,17.703255320578496,0.9128380349169453,17.441127612334295,0,0,1,3.2435612805578113
